id_estudiante;Fecha Texto;Hora;Minuto;ap_device_config_name;ap_group;ap_lan_mac;client_device_type;client_radio_mode;client_role;clientrssi;place;operational_mode;Programa;radio_type;signal;snmp_uptime;snr;Hora completa texto
Estudiante 342;9/03/2020;19;13;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Android;n;R_General_SinGP;32;Circulacion y Prestamo;n;COMSC;bgn;-96;956128;32;7:13 pm
Estudiante 635;3/03/2020;13;0;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Apple iPhone;n;logon;30;Circulacion y Prestamo;n;COMSC;bgn;-80;415350;30;1:00 pm
Estudiante 3405;2/03/2020;13;15;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;12;Circulacion y Prestamo;n;ISIST;bgn;-55;329846;12;1:15 pm
Estudiante 3405;20/01/2020;10;9;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;41;Circulacion y Prestamo;n;ISIST;bgn;-60;4403254;41;10:09 am
Estudiante 3405;20/01/2020;12;9;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;27;Circulacion y Prestamo;n;ISIST;bgn;-66;4410454;27;12:09 pm
Estudiante 3405;27/01/2020;11;4;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;29;Circulacion y Prestamo;n;ISIST;bgn;-52;5011358;29;11:04 am
Estudiante 3405;6/03/2020;10;50;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;44;Circulacion y Prestamo;n;ISIST;bgn;-50;666745;44;10:50 am
Estudiante 3405;6/03/2020;10;53;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;ASUS X00BD;n;R_General;44;Circulacion y Prestamo;n;ISIST;bgn;-48;666932;44;10:53 am
Estudiante 2797;20/02/2020;13;14;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei ANE-LX3;n;R_General;35;Circulacion y Prestamo;n;COMSC;bgn;-52;7092712;35;1:14 pm
Estudiante 9;23/01/2020;13;14;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei ANE-LX3;n;R_General_SinGP;30;Circulacion y Prestamo;n;ISIST_1;bgn;-42;4673553;30;1:14 pm
Estudiante 9;24/02/2020;12;49;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei ANE-LX3;n;R_General_SinGP;28;Circulacion y Prestamo;n;ISIST_1;bgn;-60;140062;28;12:49 pm
Estudiante 635;13/03/2020;17;15;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei FIG-LX3;n;R_General;20;Circulacion y Prestamo;n;COMSC;bgn;-58;1294640;20;5:15 pm
Estudiante 35;11/03/2020;16;18;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei TRT-L53;n;R_General_SinGP;44;Circulacion y Prestamo;n;ISIST_1;bgn;-96;1118433;44;4:18 pm
Estudiante 35;11/03/2020;16;20;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei TRT-L53;n;R_General_SinGP;39;Circulacion y Prestamo;n;ISIST_1;bgn;-96;1118545;39;4:20 pm
Estudiante 35;11/03/2020;16;23;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei TRT-L53;n;R_General_SinGP;39;Circulacion y Prestamo;n;ISIST_1;bgn;-96;1118732;39;4:23 pm
Estudiante 35;14/03/2020;13;53;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Huawei TRT-L53;n;R_General_SinGP;54;Circulacion y Prestamo;n;ISIST_1;bgn;-67;1368926;54;1:53 pm
Estudiante 2390;10/03/2020;11;20;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;20;Circulacion y Prestamo;n;ISIST;bgn;-68;1014145;20;11:20 am
Estudiante 2797;22/02/2020;8;9;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;;Circulacion y Prestamo;n;COMSC;bgn;-63;117274;;8:09 am
Estudiante 2797;22/02/2020;11;3;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;33;Circulacion y Prestamo;n;COMSC;bgn;-71;127659;33;11:03 am
Estudiante 2797;22/02/2020;12;14;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;33;Circulacion y Prestamo;n;COMSC;bgn;-57;131974;33;12:14 pm
Estudiante 2390;24/02/2020;14;18;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;51;Circulacion y Prestamo;n;ISIST;bgn;-96;145347;51;2:18 pm
Estudiante 3758;25/02/2020;11;24;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;35;Circulacion y Prestamo;n;ISIST;bgn;-52;221378;35;11:24 am
Estudiante 2390;25/02/2020;16;58;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;40;Circulacion y Prestamo;n;ISIST;bgn;-65;241361;40;4:58 pm
Estudiante 3758;3/02/2020;8;59;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;32;Circulacion y Prestamo;n;ISIST;bgn;-64;5608657;32;8:59 am
Estudiante 635;3/03/2020;12;53;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;40;Circulacion y Prestamo;n;COMSC;bgn;-96;414933;40;12:53 pm
Estudiante 635;3/03/2020;12;55;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;40;Circulacion y Prestamo;n;COMSC;bgn;-96;415047;40;12:55 pm
Estudiante 635;3/03/2020;12;58;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;40;Circulacion y Prestamo;n;COMSC;bgn;-96;415234;40;12:58 pm
Estudiante 635;3/03/2020;13;5;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;37;Circulacion y Prestamo;n;COMSC;bgn;-96;415650;37;1:05 pm
Estudiante 2390;6/03/2020;10;55;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;13;Circulacion y Prestamo;n;ISIST;bgn;-85;667047;13;10:55 am
Estudiante 2390;7/03/2020;11;43;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;20;Circulacion y Prestamo;n;ISIST;bgn;-96;756327;20;11:43 am
Estudiante 3758;9/03/2020;8;53;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General;33;Circulacion y Prestamo;n;ISIST;bgn;-42;918930;33;8:53 am
Estudiante 105;10/02/2020;16;4;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;45;Circulacion y Prestamo;n;ISIST_1;bgn;-96;6238959;45;4:04 pm
Estudiante 105;10/02/2020;16;19;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;29;Circulacion y Prestamo;n;ISIST_1;bgn;-96;6239861;29;4:19 pm
Estudiante 342;13/02/2020;15;24;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;22;Circulacion y Prestamo;n;COMSC;bgn;-74;6495757;22;3:24 pm
Estudiante 342;2/03/2020;19;10;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;52;Circulacion y Prestamo;n;COMSC;bgn;-47;351142;52;7:10 pm
Estudiante 9;24/01/2020;11;9;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;29;Circulacion y Prestamo;n;ISIST_1;bgn;-58;4752456;29;11:09 am
Estudiante 36;4/03/2020;13;20;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;24;Circulacion y Prestamo;n;COMSC_1;bgn;-92;502946;24;1:20 pm
Estudiante 342;5/03/2020;15;5;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;20;Circulacion y Prestamo;n;COMSC;bgn;-55;595644;20;3:05 pm
Estudiante 342;5/03/2020;15;20;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;24;Circulacion y Prestamo;n;COMSC;bgn;-72;596549;24;3:20 pm
Estudiante 56;5/03/2020;17;45;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;20;Circulacion y Prestamo;n;COMSC_1;bgn;-96;605247;20;5:45 pm
Estudiante 56;5/03/2020;17;48;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Linux;n;R_General_SinGP;20;Circulacion y Prestamo;n;COMSC_1;bgn;-96;605433;20;5:48 pm
Estudiante 635;13/03/2020;18;8;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Windows 10;n;R_General;44;Circulacion y Prestamo;n;COMSC;bgn;-59;1297825;44;6:08 pm
Estudiante 635;13/03/2020;18;10;28.0.2_179660;Biblioteca;04:BD:88:CC:FA:20;Windows 10;n;R_General;44;Circulacion y Prestamo;n;COMSC;bgn;-59;1297940;44;6:10 pm
Estudiante 37;12/03/2020;15;5;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;26;Sala de Estudio Individual Gaitan p0;n;COMSC_1;bgn;-41;1209057;26;3:05 pm
Estudiante 342;18/02/2020;11;59;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;47;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-44;6960068;47;11:59 am
Estudiante 342;18/02/2020;12;4;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;20;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-67;6960370;20;12:04 pm
Estudiante 342;25/02/2020;9;23;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;10;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-52;213896;10;9:23 am
Estudiante 25;3/02/2020;15;54;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;42;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-72;5678166;42;3:54 pm
Estudiante 342;4/02/2020;12;44;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;59;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-96;5753188;59;12:44 pm
Estudiante 342;4/02/2020;12;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;22;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-96;5753484;22;12:49 pm
Estudiante 342;4/02/2020;12;54;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;22;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-96;5753781;22;12:54 pm
Estudiante 342;4/02/2020;12;59;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;17;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-96;5754087;17;12:59 pm
Estudiante 105;5/02/2020;15;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;40;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-59;5850666;40;3:49 pm
Estudiante 105;5/02/2020;16;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;31;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-70;5854265;31;4:49 pm
Estudiante 342;5/02/2020;18;4;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Android;n;R_General_SinGP;40;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-56;5858764;40;6:04 pm
Estudiante 3405;23/01/2020;12;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;15;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-82;4716662;15;12:49 pm
Estudiante 3405;28/01/2020;12;44;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;11;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;5148377;11;12:44 pm
Estudiante 3405;28/01/2020;12;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;17;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-79;5148675;17;12:49 pm
Estudiante 3405;28/01/2020;12;54;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;17;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;5148976;17;12:54 pm
Estudiante 3405;28/01/2020;12;59;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;17;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;5149275;17;12:59 pm
Estudiante 3405;29/01/2020;12;24;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-72;5233564;42;12:24 pm
Estudiante 3405;3/02/2020;11;34;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;41;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;5662566;41;11:34 am
Estudiante 3405;3/03/2020;13;48;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-39;426835;33;1:48 pm
Estudiante 2390;6/03/2020;12;45;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Huawei CAM-L23;n;Role_Invitados;37;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-60;682251;37;12:45 pm
Estudiante 88;15/01/2020;10;39;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Huawei DUB-LX3;n;R_General_SinGP;47;Sala de Estudio Individual Gaitan p0;n;COMSC_1;bgn;-48;4017661;47;10:39 am
Estudiante 88;26/02/2020;15;55;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Huawei DUB-LX3;n;R_General_SinGP;57;Sala de Estudio Individual Gaitan p0;n;COMSC_1;bgn;-65;17875;57;3:55 pm
Estudiante 2390;18/02/2020;10;34;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;10;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;6954972;10;10:34 am
Estudiante 2390;18/02/2020;10;39;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;16;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;6955267;16;10:39 am
Estudiante 3758;2/03/2020;8;55;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;25;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-92;322849;25;8:55 am
Estudiante 3758;21/01/2020;11;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;47;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-50;4540261;47;11:49 am
Estudiante 2390;25/02/2020;18;3;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;50;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-82;245099;50;6:03 pm
Estudiante 2797;3/02/2020;17;9;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;42;Sala de Estudio Individual Gaitan p0;n;COMSC;bgn;-77;5682665;42;5:09 pm
Estudiante 2390;3/03/2020;17;23;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;33;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;439736;33;5:23 pm
Estudiante 2390;3/03/2020;17;25;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;12;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;439851;12;5:25 pm
Estudiante 2390;3/03/2020;17;28;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;12;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440035;12;5:28 pm
Estudiante 2390;3/03/2020;17;30;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;47;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440149;47;5:30 pm
Estudiante 2390;3/03/2020;17;35;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;24;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440450;24;5:35 pm
Estudiante 2390;3/03/2020;17;38;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;46;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440636;46;5:38 pm
Estudiante 2390;3/03/2020;17;40;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;50;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440751;50;5:40 pm
Estudiante 2390;3/03/2020;17;43;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;18;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;440936;18;5:43 pm
Estudiante 2390;3/03/2020;17;45;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;19;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-96;441050;19;5:45 pm
Estudiante 2390;31/01/2020;12;49;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General;40;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-70;5407864;40;12:49 pm
Estudiante 9;14/02/2020;11;44;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General_SinGP;24;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-66;6613569;24;11:44 am
Estudiante 9;24/01/2020;15;4;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General_SinGP;27;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-64;4811163;27;3:04 pm
Estudiante 9;24/01/2020;15;9;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General_SinGP;24;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-69;4811462;24;3:09 pm
Estudiante 56;25/02/2020;15;58;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General_SinGP;29;Sala de Estudio Individual Gaitan p0;n;COMSC_1;bgn;-96;237600;29;3:58 pm
Estudiante 25;27/01/2020;15;44;28.0.3_181186;Biblioteca;04:BD:88:CD:04:9A;Linux;n;R_General_SinGP;42;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-62;5072763;42;3:44 pm
Estudiante 25;14/03/2020;9;48;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Android;n;R_General_SinGP;39;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-58;1355642;39;9:48 am
Estudiante 3405;13/03/2020;13;13;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-52;1281545;27;1:13 pm
Estudiante 3405;13/03/2020;13;15;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-50;1281658;27;1:15 pm
Estudiante 3405;13/03/2020;13;18;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-54;1281845;27;1:18 pm
Estudiante 3405;13/03/2020;13;23;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-58;1282143;27;1:23 pm
Estudiante 3405;13/03/2020;13;25;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-56;1282259;27;1:25 pm
Estudiante 3405;13/03/2020;13;35;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-52;1282862;27;1:35 pm
Estudiante 3405;13/03/2020;13;40;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-60;1283159;27;1:40 pm
Estudiante 3405;24/02/2020;10;28;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-63;131544;27;10:28 am
Estudiante 3405;6/03/2020;12;3;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;47;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-50;672552;47;12:03 pm
Estudiante 3405;6/03/2020;12;5;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;672663;46;12:05 pm
Estudiante 3405;6/03/2020;12;8;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-48;672850;46;12:08 pm
Estudiante 3405;6/03/2020;12;10;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-47;672961;49;12:10 pm
Estudiante 3405;6/03/2020;12;13;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-48;673147;49;12:13 pm
Estudiante 3405;6/03/2020;12;15;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;673264;48;12:15 pm
Estudiante 3405;6/03/2020;12;18;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-41;673448;48;12:18 pm
Estudiante 3405;6/03/2020;12;20;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-43;673562;51;12:20 pm
Estudiante 3405;6/03/2020;12;23;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;673748;51;12:23 pm
Estudiante 3405;6/03/2020;12;25;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-44;673863;49;12:25 pm
Estudiante 3405;6/03/2020;12;28;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-44;674049;49;12:28 pm
Estudiante 3405;6/03/2020;12;35;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;674464;51;12:35 pm
Estudiante 3405;6/03/2020;12;38;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-48;674651;51;12:38 pm
Estudiante 3405;6/03/2020;12;45;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;50;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-45;675066;50;12:45 pm
Estudiante 3405;6/03/2020;12;48;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;50;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;675294;50;12:48 pm
Estudiante 3405;6/03/2020;12;50;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;675407;49;12:50 pm
Estudiante 3405;6/03/2020;12;53;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;49;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-45;675577;49;12:53 pm
Estudiante 3405;6/03/2020;12;55;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;675718;51;12:55 pm
Estudiante 3405;6/03/2020;12;58;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-46;675912;51;12:58 pm
Estudiante 3405;6/03/2020;13;0;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-48;676011;51;1:00 pm
Estudiante 3405;6/03/2020;13;3;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-48;676207;51;1:03 pm
Estudiante 3405;6/03/2020;13;5;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-49;676332;51;1:05 pm
Estudiante 3405;6/03/2020;13;8;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;51;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-47;676460;51;1:08 pm
Estudiante 3405;6/03/2020;13;10;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-57;676570;48;1:10 pm
Estudiante 2390;7/02/2020;11;19;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Huawei MRD-LX3;n;R_General;56;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-38;5962641;56;11:19 am
Estudiante 35;14/03/2020;8;50;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Huawei TRT-L53;n;R_General_SinGP;33;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-53;1352157;33;8:50 am
Estudiante 35;14/03/2020;8;53;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Huawei TRT-L53;n;R_General_SinGP;43;Sala de Estudio Individual Gaitan p0;n;ISIST_1;bgn;-53;1352342;43;8:53 am
Estudiante 2390;10/03/2020;9;30;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Linux;n;R_General;55;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-44;1009020;55;9:30 am
Estudiante 2390;10/03/2020;9;33;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Linux;n;R_General;55;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-95;1009172;55;9:33 am
Estudiante 2390;10/03/2020;9;35;28.0.4_179700;Biblioteca;04:BD:88:CD:02:C8;Linux;n;R_General;43;Sala de Estudio Individual Gaitan p0;n;ISIST;bgn;-95;1009301;43;9:35 am
